Y,average_clustering,circuit_id,density,gate,in_degree_max,in_degree_mean,in_degree_min,in_degree_std,is_directed_acyclic_graph,largest_component_avg_shortest_path,largest_component_diameter,largest_strong_component_size,largest_weak_component_size,num_edges,num_isolates,num_nodes,num_self_loops,num_strong_components,num_weak_components,out_degree_max,out_degree_mean,out_degree_min,out_degree_std,reciprocity,snr,total_degree_max,total_degree_mean,total_degree_min,total_degree_std,transitivity
1.6376174110247803,0.6666666666666666,38279990917626568_1999,0.4,NOT,4.0,2.0,0.0,1.2909944487358056,False,1.3333333333333333,2,3,6,12,0,6,0,4,1,3.0,2.0,0.0,1.0,0.3333333333333333,1.6376174110247803,6.0,4.0,2.0,1.4142135623730951,0.5769230769230769
2.5520705025652273,0.5833333333333333,38279990984229074_2000,0.3333333333333333,NOT,2.0,1.0,0.0,0.7071067811865476,True,1.3333333333333333,2,1,4,4,0,4,0,4,1,2.0,1.0,0.0,1.0,0.0,2.5520705025652273,3.0,2.0,1.0,0.7071067811865476,0.6
1.2206826881567392,0.0,38279991098800193_2001,0.25,NOT,2.0,0.75,0.0,0.82915619758885,True,1.5,2,1,4,3,0,4,0,4,1,1.0,0.75,0.0,0.4330127018922193,0.0,1.2206826881567392,3.0,1.5,1.0,0.8660254037844386,0.0
0.8669214468630106,0.7611111111111111,38279991124339447_2002,0.36666666666666664,NOT,4.0,1.8333333333333333,0.0,1.4624940645653537,False,1.4,2,3,6,11,0,6,0,4,1,3.0,1.8333333333333333,0.0,1.0671873729054748,0.36363636363636365,0.8669214468630106,6.0,3.6666666666666665,2.0,1.699673171197595,0.5454545454545454
2.2393064068745216,0.0,38279991125371423_2003,0.25,NOT,1.0,0.75,0.0,0.4330127018922193,True,1.6666666666666667,3,1,4,3,0,4,0,4,1,2.0,0.75,0.0,0.82915619758885,0.0,2.2393064068745216,2.0,1.5,1.0,0.5,0.0
5.804859914822342,0.0,38279991178838530_2004,0.25,NOT,1.0,0.75,0.0,0.4330127018922193,True,1.6666666666666667,3,1,4,3,0,4,0,4,1,2.0,0.75,0.0,0.82915619758885,0.0,5.804859914822342,2.0,1.5,1.0,0.5,0.0
1.305459824013239,0.5833333333333333,38279991245114060_2005,0.4166666666666667,NOT,2.0,1.25,0.0,0.82915619758885,False,1.3333333333333333,2,2,4,5,0,4,0,3,1,2.0,1.25,0.0,0.82915619758885,0.4,1.305459824013239,4.0,2.5,1.0,1.118033988749895,0.6
1.0718661571406802,0.6777777777777777,38279991255168741_2006,0.4,NOT,3.0,2.0,0.0,1.1547005383792515,False,1.4,2,4,6,12,0,6,0,3,1,4.0,2.0,0.0,1.2909944487358056,0.5,1.0718661571406802,7.0,4.0,1.0,2.0,0.6521739130434783
6.3545436639419295,0.0,38279991310391717_2007,0.25,NOT,1.0,0.75,0.0,0.4330127018922193,True,1.6666666666666667,3,1,4,3,0,4,0,4,1,2.0,0.75,0.0,0.82915619758885,0.0,6.3545436639419295,2.0,1.5,1.0,0.5,0.0
1.0932163332202425,0.5111111111111111,38279995300692380_2008,0.3333333333333333,NOT,3.0,1.6666666666666667,0.0,0.9428090415820634,False,1.4,2,3,6,10,0,6,0,4,1,3.0,1.6666666666666667,0.0,1.247219128924647,0.2,1.0932163332202425,5.0,3.3333333333333335,1.0,1.247219128924647,0.5454545454545454
