circuit_id,gate,n_nodes,snr_reportado,snr_real,media_low,media_high,desvio_low,desvio_high,sinal,ruido
38281588127490796_5752,NOT,4,1.000801,0.203037,1.55,2.8,2.6052,5.5782,1.25,6.1565
38281588141331583_5753,NOT,6,1.25,0.414019,0.35,1.1,0.7452,1.6512,0.75,1.8115
38281588204306516_5754,NOT,5,0.923186,0.301784,0.65,1.4,1.268,2.1374,0.75,2.4852
38281588243876693_5755,NOT,4,0.857493,0.312067,1.35,2.35,1.927,2.5603,1.0,3.2044
38281588268597680_5756,NOT,5,3.144971,0.435116,0.7,3.35,1.0809,5.9936,2.65,6.0903
38281588282672503_5757,NOT,4,0.904534,0.342233,0.1,0.4,0.3078,0.8208,0.3,0.8766
38281588359576469_5758,NOT,6,1.356801,0.315104,0.1,0.55,0.3078,1.3945,0.45,1.4281
38281588516178965_5759,NOT,6,1.116979,0.23679,1.05,2.2,1.6051,4.5837,1.15,4.8566
38281588579877661_5760,NOT,4,0.948156,0.05317,616.9,640.45,316.1981,310.1588,23.55,442.9218
38281588688429174_5761,NOT,4,1.965281,0.103971,642.1,691.9,304.2544,369.9343,49.8,478.9803
38281588705768598_5762,NOT,5,2.93996,0.153488,562.05,631.75,346.2922,293.7618,69.7,454.1082
38281594123628863_5763,NOT,6,0.897892,0.067378,333.6,350.0,169.7225,174.4703,16.4,243.4042
38281594245323868_5764,NOT,5,1.40028,0.536543,0.5,1.5,0.7609,1.7014,1.0,1.8638
38281594288921671_5765,NOT,6,1.837117,0.310335,0.05,0.5,0.2236,1.4327,0.45,1.45
38281594397160259_5766,NOT,4,0.86164,0.266485,0.65,1.35,1.2258,2.3232,0.7,2.6268
38281594470429153_5767,NOT,5,7.22899,0.601044,173.6,268.85,85.5148,133.4215,95.25,158.4742
38281594495233340_5768,NOT,6,8.299939,0.275991,843.1,1084.1,387.04,782.7576,241.0,873.2179
38281594512852246_5769,NOT,4,18.123885,1.040594,439.25,819.1,253.9187,262.2472,379.85,365.0319
38281594532666787_5770,NOT,6,0.858956,0.371032,0.4,0.95,0.6806,1.3169,0.55,1.4824
38281594666838389_5771,NOT,5,2.416667,0.250276,0.35,1.8,0.5871,5.7638,1.45,5.7936
38281594789865711_5772,NOT,5,1.142857,0.192112,1.95,3.55,2.5849,7.9172,1.6,8.3285
38281594810060954_5773,NOT,6,3.111922,0.433055,67.4,92.95,32.3767,49.3222,25.55,58.9994
38281594820742324_5774,NOT,6,1.094541,0.30337,1.0,2.1,1.6222,3.2428,1.1,3.6259
38281594857163857_5775,NOT,4,5.748863,0.366982,299.85,399.4,164.2941,215.8541,99.55,271.2666
38281594937964438_5776,NOT,4,1.671344,0.191934,121.85,140.3,70.3639,65.4925,18.45,96.1268
38281594953220785_5777,NOT,4,0.893994,0.066118,320.3,336.3,136.0875,200.1,16.0,241.9913
38281600481737722_5778,NOT,6,1.260252,0.41867,0.5,1.4,0.8885,1.9574,0.9,2.1497
38281600568538662_5779,NOT,6,1.737198,0.422949,0.55,1.85,0.887,2.9429,1.3,3.0737
38281600583283476_5780,NOT,5,1.00476,0.203101,1.3,2.45,3.4351,4.5012,1.15,5.6622
38281600625317361_5781,NOT,5,1.703723,0.338119,1.3,3.25,2.2734,5.3002,1.95,5.7672
38281600670333353_5782,NOT,4,3.079369,0.2568,174.25,214.9,93.1077,128.0156,40.65,158.2941
38281600682475217_5783,NOT,4,8.211955,0.583616,262.1,395.05,108.4673,200.3233,132.95,227.8038
38281600800408361_5784,NOT,6,2.048823,0.464207,0.85,2.75,0.9881,3.9719,1.9,4.093
38281600809336926_5785,NOT,4,4.002935,0.327599,241.05,303.2,114.8438,151.0035,62.15,189.7134
38281600818330777_5786,NOT,6,2.109756,0.141398,299.3,335.8,164.6154,198.8378,36.5,258.137
38281600986395157_5787,NOT,5,4.689538,0.259825,560.75,671.8,338.2924,261.2121,111.05,427.4032
38281601135857809_5788,NOT,6,1.57841,0.425631,1.15,2.85,1.4965,3.7031,1.7,3.9941
38281601559842285_5789,NOT,4,2.928289,0.217207,179.65,218.9,124.1032,131.3472,39.25,180.7034
38281601633590272_5790,NOT,4,2.718563,0.157115,499.35,560.1,243.7607,300.145,60.75,386.6605
38281606537082036_5791,NOT,4,2.854948,0.181497,338.15,390.65,200.8189,208.1905,52.5,289.2603
38281606559503570_5792,NOT,6,1.36277,0.271691,0.9,2.2,1.2524,4.618,1.3,4.7848
38281606560289701_5793,NOT,4,6.806678,0.358567,589.75,755.05,318.6314,333.1607,165.3,461.0011
38281606591942926_5794,NOT,6,5.1278,0.220426,594.7,719.75,407.1685,395.0367,125.05,567.3096
38281606690261947_5795,NOT,6,1.431658,0.31695,1.4,3.1,2.4794,4.7562,1.7,5.3636
38281606692867887_5796,NOT,4,3.578999,0.279796,486.6,565.55,206.7377,192.0401,78.95,282.17
38281606750899011_5797,NOT,6,1.044789,0.344065,1.0,2.05,1.777,2.481,1.05,3.0517
38281606758293902_5798,NOT,6,1.310356,0.311299,0.9,2.15,1.0712,3.8699,1.25,4.0154
38281606913276426_5799,NOT,6,1.408406,0.418923,0.6,1.7,0.9947,2.4301,1.1,2.6258
38281606943356601_5800,NOT,5,1.125733,0.163622,76.55,86.4,34.9593,49.0085,9.85,60.1996
38281607020487696_5801,NOT,4,0.86485,0.143269,76.2,83.75,34.607,39.7424,7.55,52.6982
38281607034387576_5802,NOT,6,0.888889,0.284722,0.8,1.6,1.7045,2.2337,0.8,2.8098
38281607077053492_5803,NOT,6,4.295151,0.19429,817.4,940.2,420.2783,472.0664,122.8,632.0447
38281607374545952_5804,NOT,5,1.695887,0.295329,65.25,78.95,23.7063,39.8741,13.7,46.3889
38281607395928518_5805,NOT,6,1.327477,0.44111,0.4,1.25,0.9947,1.6504,0.85,1.927
38281607432062623_5806,NOT,5,1.603567,0.285911,0.55,1.75,1.191,4.0246,1.2,4.1971
38281607503439612_5807,NOT,4,2.137908,0.305955,0.45,1.9,0.9987,4.6328,1.45,4.7393
38281607683684884_5808,NOT,5,3.284994,0.309596,141.3,180.35,93.6124,84.5342,39.05,126.1321
38281607765219734_5809,NOT,4,4.004537,0.181719,947.25,1070.5,515.5213,440.7438,123.25,678.2458
38281607779417538_5810,NOT,4,4.167314,0.159485,906.2,1031.65,583.224,527.8042,125.45,786.5924
38281613259941742_5811,NOT,4,2.939369,0.206454,322.05,374.8,173.3428,187.7102,52.75,255.5051
38281613373382089_5812,NOT,4,1.247219,0.299811,1.25,2.65,1.8028,4.3076,1.4,4.6696
38281613472518602_5813,NOT,6,1.166667,0.245433,0.8,1.85,1.7652,3.897,1.05,4.2782
38281613546838321_5814,NOT,5,4.222591,0.367246,200.55,260.35,91.7993,134.4906,59.8,162.8337
38281613590067784_5815,NOT,6,1.024411,0.214771,0.85,1.8,1.3089,4.2252,0.95,4.4233
38281613663522662_5816,NOT,6,2.170434,0.59268,0.5,2.05,0.7609,2.5021,1.55,2.6152
38281613668154908_5817,NOT,4,1.467599,0.479454,0.9,2.3,1.2096,2.6577,1.4,2.92
38281613749491057_5818,NOT,4,2.663805,0.164681,554.9,617.65,233.3624,301.2185,62.75,381.0388
38281613759067142_5819,NOT,6,1.405564,0.50229,0.4,1.3,0.6806,1.6575,0.9,1.7918
38281613796351972_5820,NOT,4,10.646175,0.634074,385.2,594.15,237.0284,228.9354,208.95,329.5359
38281617606533601_5821,NOT,5,1.563575,0.362054,0.85,2.3,1.4609,3.729,1.45,4.0049
38281617724799349_5822,NOT,6,1.769303,0.452707,0.45,1.65,0.6863,2.5603,1.2,2.6507
38281617774134549_5823,NOT,4,3.120395,0.297309,295.05,348.65,139.6987,113.9581,53.6,180.2836
38281617785162093_5824,NOT,4,3.23589,0.223135,328.5,387.15,190.587,181.0098,58.65,262.8459
38281617829528140_5825,NOT,4,2.817724,0.168403,649.3,721.1,340.3127,256.8432,71.8,426.358
38281617843162589_5826,NOT,5,5.670744,0.251402,635.45,778.4,352.1821,446.4162,142.95,568.6121
38281617858529270_5827,NOT,5,1.75,0.515017,0.15,0.85,0.3663,1.3089,0.7,1.3592
38281617903240411_5828,NOT,4,0.862662,0.260567,0.85,1.65,1.387,2.7391,0.8,3.0702
38281618030598294_5829,NOT,4,2.211629,0.467144,0.45,1.95,0.5104,3.1702,1.5,3.211
38281618118466817_5830,NOT,5,1.403122,0.274624,0.55,1.6,0.8256,3.7332,1.05,3.8234
38281622069064120_5831,NOT,6,1.083333,0.297746,0.35,1.0,0.4894,2.1275,0.65,2.1831
38281622167640766_5832,NOT,4,3.645478,0.161497,839.1,944.7,405.4419,513.0105,105.6,653.883
38281622211144089_5833,NOT,6,1.720618,0.449586,0.75,2.25,1.0195,3.1768,1.5,3.3364
38281622507433865_5834,NOT,4,1.048445,0.344005,1.3,2.5,2.0545,2.8191,1.2,3.4883
38281622529451775_5835,NOT,6,5.422847,0.384566,336.65,436.15,165.4265,198.9394,99.5,258.7331
38281622563990463_5836,NOT,4,1.600461,0.303005,0.6,1.85,1.1877,3.9507,1.25,4.1253
38281622595637998_5837,NOT,6,1.1795,0.293219,1.3,2.65,1.689,4.2831,1.35,4.6041
38281622620289816_5838,NOT,6,1.563575,0.26596,0.85,2.3,1.1367,5.3321,1.45,5.4519
38281622658854619_5839,NOT,6,4.34279,0.242222,495.8,592.5,257.3982,305.1603,96.7,399.22
38281627101365114_5840,NOT,4,5.455728,0.360747,601.45,735.25,225.661,294.3503,133.8,370.8975
38281627162274119_5841,NOT,6,1.769303,0.386136,0.45,1.65,0.887,2.9784,1.2,3.1077
38281627190201324_5842,NOT,5,2.437841,0.447719,1.0,3.45,1.1239,5.3555,2.45,5.4722
38281627267077994_5843,NOT,6,1.155811,0.068729,341.2,362.55,229.5966,209.2461,21.35,310.6421
38281627435225231_5844,NOT,6,1.0,0.324893,0.0,0.1,0.0,0.3078,0.1,0.3078
38281627437634411_5845,NOT,5,1.467599,0.34329,0.9,2.3,1.4473,3.8127,1.4,4.0782
38281627484322013_5846,NOT,5,8.461305,0.477119,511.95,703.4,265.6746,300.714,191.45,401.2629
38281627488883537_5847,NOT,6,1.523128,0.210304,63.1,75.2,31.0956,48.409,12.1,57.5358
38281627543166389_5848,NOT,5,1.088729,0.085742,358.0,378.6,179.0222,160.2296,20.6,240.255
38281627575925003_5849,NOT,5,3.771711,0.467732,0.3,2.4,0.4702,4.4651,2.1,4.4898
38281627681678596_5850,NOT,5,2.048823,0.650086,0.85,2.75,1.2258,2.6532,1.9,2.9227
38281628072645319_5851,NOT,5,5.5,0.6662,0.0,0.55,0.0,0.8256,0.55,0.8256
38281634155584201_5852,NOT,5,1.194045,0.303413,1.0,2.2,1.214,3.7641,1.2,3.955
38281634183283129_5853,NOT,4,1.548141,0.660955,0.45,1.5,0.5104,1.5044,1.05,1.5886
38281634329996862_5854,NOT,5,6.342503,0.262534,971.6,1169.3,473.632,585.4495,197.7,753.0461
38281634353645919_5855,NOT,5,0.868599,0.316474,0.55,1.2,0.9987,1.7947,0.65,2.0539
38281634515214713_5856,NOT,5,0.904534,0.253546,0.1,0.4,0.3078,1.1425,0.3,1.1832
38281634601238809_5857,NOT,6,1.735055,0.367081,0.95,2.65,1.572,4.3562,1.7,4.6311
38281634606977459_5858,NOT,5,1.639824,0.500119,0.4,1.45,0.8826,1.905,1.05,2.0995
38281634620973224_5859,NOT,4,1.392715,0.424622,1.15,2.65,2.4339,2.5603,1.5,3.5326
38281634642447035_5860,NOT,4,2.888889,0.620122,0.8,3.4,1.3992,3.9523,2.6,4.1927
38281637834079910_5861,NOT,5,1.224745,0.355903,0.05,0.35,0.2236,0.8127,0.3,0.8429
38281637967893911_5862,NOT,4,2.28535,0.486392,0.45,2.0,0.9987,3.0262,1.55,3.1867
38281638044935574_5863,NOT,4,2.920413,0.166282,582.75,653.25,270.4406,326.528,70.5,423.9795
38281638070556582_5864,NOT,5,0.970495,0.244094,0.85,1.75,1.1367,3.5075,0.9,3.6871
38281638072251166_5865,NOT,4,1.333333,0.380275,0.8,2.0,1.1517,2.938,1.2,3.1556
38281638283270663_5866,NOT,4,0.917663,0.351001,0.75,1.55,0.9105,2.0894,0.8,2.2792
38281641055324519_5867,NOT,6,4.095366,0.177092,786.45,901.3,429.8469,485.6176,114.85,648.5313
38281641095974886_5868,NOT,4,1.271013,0.202929,70.2,80.85,35.383,38.7601,10.65,52.4815
38281641143849585_5869,NOT,6,1.176394,0.147573,76.65,86.95,45.3655,53.0417,10.3,69.7958
38281641221242904_5870,NOT,5,1.01985,0.22366,1.05,2.1,1.572,4.4236,1.05,4.6946
38281641228508627_5871,NOT,4,1.24939,0.525703,0.4,1.2,0.6806,1.3611,0.8,1.5218
38281641272387421_5872,NOT,6,1.158648,0.305314,1.45,2.85,2.0894,4.0817,1.4,4.5854
38281641355592463_5873,NOT,6,5.125986,0.222276,859.15,1009.4,390.9967,551.4026,150.25,675.961
38281641367243369_5874,NOT,4,1.969373,0.130904,452.65,494.55,177.3576,266.4526,41.9,320.0823
38281641433551172_5875,NOT,6,1.318182,0.272555,1.2,2.65,1.5079,5.1019,1.45,5.32
38281641467987970_5876,NOT,5,2.077555,0.151331,389.45,430.45,188.4978,194.6045,41.0,270.9286
38281641536893293_5877,NOT,4,4.427978,0.288127,398.55,486.95,216.0479,217.8426,88.4,306.8096
38281641542727498_5878,NOT,4,4.510676,0.212978,710.1,830.3,362.5063,432.5624,120.2,564.3767
38281644166331133_5879,NOT,5,2.124547,0.140452,511.5,559.55,257.1359,225.6566,48.05,342.1108
38281644411648675_5880,NOT,4,1.548141,0.440509,0.45,1.5,0.9987,2.1643,1.05,2.3836
38281644429309127_5881,NOT,4,2.034943,0.156714,279.15,313.15,126.0853,176.5566,34.0,216.9556
38281644437849995_5882,NOT,5,0.916667,0.331346,0.35,0.9,0.6708,1.5183,0.55,1.6599
38281644488559846_5883,NOT,4,1.028818,0.095685,224.05,239.45,105.7905,121.2906,15.4,160.9442
38281644492302141_5884,NOT,4,1.892872,0.151183,304.85,337.9,153.7822,155.3746,33.05,218.6098
38281644541254467_5885,NOT,4,5.201731,0.320237,372.9,473.35,166.6133,265.7657,100.45,313.674
38281644583616446_5886,NOT,6,0.862662,0.333852,0.85,1.65,1.2258,2.059,0.8,2.3963
38281644596401609_5887,NOT,6,1.034507,0.317151,1.45,2.7,2.6253,2.9397,1.25,3.9413
38281644606990083_5888,NOT,4,1.531071,0.3723,1.45,3.3,2.9285,4.0144,1.85,4.9691
38281647399152237_5889,NOT,4,0.918559,0.344734,0.95,1.85,1.572,2.0844,0.9,2.6107
38281647861738920_5890,NOT,6,0.86164,0.194106,0.65,1.35,0.8751,3.4985,0.7,3.6063
38281650979913957_5891,NOT,4,1.028992,0.246714,1.35,2.55,2.4767,4.1861,1.2,4.8639
38281651006375226_5892,NOT,4,0.896258,0.300647,0.6,1.3,1.5009,1.78,0.7,2.3283
38281651087062638_5893,NOT,5,1.253257,0.29939,0.45,1.3,0.8256,2.7164,0.85,2.8391
38281651119895167_5894,NOT,5,1.02653,0.237125,1.85,3.25,3.0997,5.0249,1.4,5.9041
38281651274063136_5895,NOT,4,3.168201,0.197521,625.7,704.95,282.7932,284.6204,79.25,401.2241
38281651307848550_5896,NOT,4,3.476888,0.145088,823.9,923.7,515.8952,454.9747,99.8,687.8589
38281651316119592_5897,NOT,4,8.2673,0.600626,275.2,412.35,130.6859,187.2503,137.15,228.345
38281651388888820_5898,NOT,5,1.255618,0.112069,304.2,326.1,110.6681,161.058,21.9,195.4152
38281651397983058_5899,NOT,6,1.078639,0.302163,0.25,0.8,0.6387,1.7045,0.55,1.8202
38281651407698917_5900,NOT,4,1.621862,0.479719,0.45,1.55,0.887,2.1145,1.1,2.293
38281651537484144_5901,NOT,4,5.026318,0.182929,991.25,1149.5,576.9028,644.6423,158.25,865.0899
38281654281177190_5902,NOT,5,4.465674,0.267406,301.95,379.55,222.0636,186.8181,77.6,290.1952
38281654359706242_5903,NOT,4,2.965061,0.199885,319.5,372.5,163.6188,208.6494,53.0,265.1522
38281654444931821_5904,NOT,6,1.59206,0.402122,1.0,2.6,1.3377,3.7473,1.6,3.9789
38281654471046009_5905,NOT,5,1.469937,0.414982,0.55,1.65,0.9987,2.4554,1.1,2.6507
38281654494367743_5906,NOT,5,1.260252,0.318408,0.5,1.4,0.8885,2.6833,0.9,2.8266
38281654595934386_5907,NOT,4,1.76219,0.079008,650.65,695.6,426.2417,376.8319,44.95,568.9326
38281654634527846_5908,NOT,5,1.024295,0.345955,0.6,1.4,0.6806,2.21,0.8,2.3124
38281654683583388_5909,NOT,4,1.145745,0.160253,67.3,76.7,45.2166,37.3646,9.4,58.6571
38281654730629735_5910,NOT,6,1.158648,0.206478,1.45,2.85,2.5021,6.3018,1.4,6.7804
38281654760355051_5911,NOT,6,1.083333,0.358242,0.35,1.0,0.5871,1.7168,0.65,1.8144
38281657559608373_5912,NOT,6,6.547471,0.382808,301.55,415.25,203.1806,216.6471,113.7,297.0157
38281657577052708_5913,NOT,5,0.949425,0.309188,0.7,1.5,0.8645,2.4387,0.8,2.5874
38281657578087184_5914,NOT,6,1.36277,0.353471,0.9,2.2,1.4473,3.3811,1.3,3.6778
38281657609525664_5915,NOT,6,1.024544,0.246466,1.6,2.9,1.9029,4.9193,1.3,5.2746
38281657769344678_5916,NOT,5,1.470871,0.483329,0.25,1.0,0.5501,1.451,0.75,1.5517
38281657820471779_5917,NOT,6,2.875118,0.648579,0.45,2.4,0.887,2.8727,1.95,3.0066
38281657837130117_5918,NOT,5,1.204433,0.412764,0.75,1.8,0.9665,2.353,1.05,2.5438
38281657977245907_5919,NOT,5,0.890086,0.251363,0.7,1.45,1.1286,2.7621,0.75,2.9837
38281661163392325_5920,NOT,4,5.083425,0.313471,333.25,426.05,230.3011,186.0134,92.8,296.0399
38281661171761632_5921,NOT,4,5.398653,0.249664,825.9,981.05,425.1998,453.197,155.15,621.4357
38281661222863862_5922,NOT,6,4.062019,0.60596,0.65,3.95,1.1821,5.3161,3.3,5.4459
38281661233225958_5923,NOT,5,1.008764,0.383888,0.7,1.55,0.8645,2.0384,0.85,2.2142
38281661262845677_5924,NOT,5,1.015129,0.393854,0.4,1.05,0.6806,1.5035,0.65,1.6504
38281661386641716_5925,NOT,5,1.091089,0.356378,0.2,0.7,0.4104,1.3416,0.5,1.403
38281661446977121_5926,NOT,4,1.093216,0.307281,0.4,1.1,0.7539,2.1497,0.7,2.278
38281661457343567_5927,NOT,5,1.843024,0.404825,0.45,1.7,0.7592,2.993,1.25,3.0878
38281661671494738_5928,NOT,6,1.473766,0.347684,1.4,3.15,1.6983,4.7381,1.75,5.0333
38281664395455277_5929,NOT,6,7.560442,0.507003,473.4,637.9,186.4526,265.531,164.5,324.4554
38281664401720240_5930,NOT,5,1.292461,0.485827,0.65,1.7,0.8127,2.0026,1.05,2.1613
38281664533182892_5931,NOT,6,3.919647,0.716198,0.1,1.4,0.3078,1.7889,1.3,1.8151
38281664598829705_5932,NOT,5,2.708465,0.105612,1107.85,1198.0,585.9758,620.6977,90.15,853.6002
38281664624575590_5933,NOT,5,1.647421,0.136315,274.6,301.9,151.0609,131.4882,27.3,200.2712
38281664738908121_5934,NOT,5,12.445469,0.524002,720.65,1054.75,232.2232,593.7991,334.1,637.5931
38281664742989744_5935,NOT,4,2.824881,0.157607,611.4,681.25,321.9623,304.5632,69.85,443.1912
38281667685921809_5936,NOT,6,2.590518,0.410684,0.5,2.35,0.7609,4.44,1.85,4.5047
38281667881271966_5937,NOT,4,0.868599,0.269959,0.55,1.2,0.9987,2.1909,0.65,2.4078
38281667924209987_5938,NOT,4,0.866693,0.124792,79.95,87.7,43.4892,44.3338,7.75,62.1031
38281667925137910_5939,NOT,5,12.300804,0.482548,1267.3,1705.2,660.5479,622.2431,437.9,907.4746
38281667965718465_5940,NOT,4,5.481001,0.337464,342.25,443.65,203.0341,221.5021,101.4,300.4763
38281670397783147_5941,NOT,5,6.552488,0.437537,283.35,393.65,185.6837,170.5065,110.3,252.093
38281670469440504_5942,NOT,6,1.0,0.293322,0.35,0.95,0.9881,1.7911,0.6,2.0455
38281670563228087_5943,NOT,5,3.601086,0.269385,361.3,429.75,148.0409,206.5172,68.45,254.0974
38281670566686187_5944,NOT,5,1.256383,0.055432,767.2,802.0,368.7689,508.0698,34.8,627.7941
38281670623051868_5945,NOT,6,4.343886,0.199099,529.95,629.95,324.7236,383.1739,100.0,502.2626
38281670701213141_5946,NOT,5,2.405351,0.641695,0.55,2.35,0.887,2.6611,1.8,2.8051
38281670773360564_5947,NOT,6,1.507557,0.458451,0.1,0.6,0.3078,1.0463,0.5,1.0906
38281670894332268_5948,NOT,6,1.015129,0.487701,0.4,1.05,0.6806,1.1459,0.65,1.3328
38281673785044214_5949,NOT,4,1.237969,0.236256,2.6,4.6,3.6332,7.6461,2.0,8.4654
38281673801103038_5950,NOT,6,1.51448,0.236623,1.25,2.95,2.1975,6.8401,1.7,7.1844
38281673958743470_5951,NOT,6,0.882053,0.260675,1.15,2.1,1.4609,3.3388,0.95,3.6444
38281674138765461_5952,NOT,5,1.068414,0.170861,1.05,2.15,1.572,6.2431,1.1,6.438
38281674215821402_5953,NOT,6,3.317469,0.164925,632.75,716.2,270.6403,427.5253,83.45,505.9882
38281674285347557_5954,NOT,5,3.842525,0.200878,632.65,729.3,325.373,354.4364,96.65,481.137
38281678574053696_5955,NOT,5,1.5,0.409447,0.0,0.15,0.0,0.3663,0.15,0.3663
38281678600452409_5956,NOT,5,4.903237,0.176742,966.05,1118.45,557.5648,657.7514,152.4,862.2734
38281678605120744_5957,NOT,5,3.0,0.456658,0.0,0.3,0.0,0.6569,0.3,0.6569
38281678627126153_5958,NOT,6,4.826017,0.37778,342.0,431.25,156.9281,176.5982,89.25,236.2485
38281678632244545_5959,NOT,6,1.661735,0.47959,0.65,2.0,1.04,2.6157,1.35,2.8149
38281678648519137_5960,NOT,6,4.645316,0.275596,506.05,610.55,278.2879,257.5507,104.5,379.1787
38281678654108146_5961,NOT,4,1.077632,0.332148,0.3,0.9,0.7327,1.6512,0.6,1.8064
38281678744746500_5962,NOT,4,4.516846,0.363533,319.2,399.9,125.0729,183.4,80.7,221.9883
38281678757728556_5963,NOT,5,2.338337,0.435772,1.0,3.35,1.6543,5.1327,2.35,5.3927
38281678808104435_5964,NOT,4,1.119897,0.084687,375.45,397.15,204.8071,153.984,21.7,256.2363
38281678840584225_5965,NOT,6,1.032371,0.366941,0.75,1.65,1.2927,2.0844,0.9,2.4527
38281678845158801_5966,NOT,5,1.032094,0.402384,0.45,1.15,0.6048,1.6311,0.7,1.7396
38281678852645817_5967,NOT,6,1.181818,0.270697,1.2,2.5,1.5761,4.5364,1.3,4.8024
38281678887546377_5968,NOT,4,0.862662,0.2284,0.85,1.65,1.4244,3.1999,0.8,3.5026
38281678896847104_5969,NOT,5,3.89525,0.290792,287.95,354.05,131.9252,185.1101,66.1,227.3103
38281678930290490_5970,NOT,5,8.145219,0.378059,609.25,810.3,246.7792,471.07,201.05,531.796
38281679040740065_5971,NOT,6,4.086328,0.251855,372.8,451.7,258.7379,176.6239,78.9,313.2752
38281681960755848_5972,NOT,5,1.587903,0.125007,408.65,440.75,182.4232,180.7231,32.1,256.786
38281681961484025_5973,NOT,5,1.951634,0.085452,862.0,919.3,398.7891,539.0842,57.3,670.5554
38281682044244719_5974,NOT,6,1.483651,0.57787,0.4,1.35,0.7539,1.4609,0.95,1.644
38281682394718483_5975,NOT,6,2.184542,0.245416,128.35,153.1,63.8248,78.0829,24.75,100.8491
38281682414326666_5976,NOT,4,2.472166,0.464221,0.55,2.4,0.887,3.8852,1.85,3.9852
38281685218851653_5977,NOT,5,1.260252,0.228872,0.5,1.4,1.0,3.803,0.9,3.9323
38281685221705182_5978,NOT,4,5.711517,0.316769,649.85,795.45,329.055,320.9254,145.6,459.6415
38281685362716885_5979,NOT,4,4.804199,0.213998,708.75,836.65,462.1089,379.0279,127.9,597.6678
38281685488615147_5980,NOT,4,0.891042,0.282879,0.9,1.75,1.5183,2.593,0.85,3.0048
38281685535952907_5981,NOT,4,3.053793,0.227803,414.85,477.05,172.3406,211.7813,62.2,273.0432
38281685613678114_5982,NOT,5,1.25,0.401345,0.35,1.1,0.7452,1.7137,0.75,1.8687
38281685679722980_5983,NOT,6,1.020621,0.407534,0.05,0.3,0.2236,0.5712,0.25,0.6134
38281688610473242_5984,NOT,6,0.949425,0.382301,0.7,1.5,0.9787,1.8496,0.8,2.0926
38281688612472127_5985,NOT,4,1.214107,0.298516,1.05,2.3,1.572,3.8811,1.25,4.1874
38281688645334071_5986,NOT,6,3.3978,0.188141,404.05,472.35,249.8689,263.3487,68.3,363.0248
38281688668358282_5987,NOT,6,1.024411,0.343002,0.85,1.8,1.04,2.567,0.95,2.7697
38281688684652725_5988,NOT,6,0.896258,0.330952,0.6,1.3,0.8208,1.9494,0.7,2.1151
38281688694354020_5989,NOT,4,5.171497,0.210629,617.4,745.9,337.6745,508.1065,128.5,610.0789
38281688839103676_5990,NOT,5,7.305218,0.465529,271.4,391.75,140.8293,216.798,120.35,258.5232
38281688846993024_5991,NOT,4,5.296625,0.40869,304.65,397.1,155.1856,164.5862,92.45,226.2105
38281688873540773_5992,NOT,6,1.34704,0.466312,0.3,1.05,0.4702,1.5381,0.75,1.6084
38281688942461173_5993,NOT,6,0.971286,0.346885,1.05,2.05,1.3945,2.5231,1.0,2.8828
38281691843312959_5994,NOT,6,1.292461,0.346224,0.65,1.7,1.268,2.7549,1.05,3.0327
38281691846568559_5995,NOT,6,1.107823,0.266005,0.65,1.55,1.2258,3.1535,0.9,3.3834
38281691888364930_5996,NOT,4,4.304107,0.260891,493.85,589.5,237.1247,279.6207,95.65,366.6277
38281691960674995_5997,NOT,6,0.975017,0.211614,0.75,1.6,1.0699,3.8716,0.85,4.0167
38281691964601787_5998,NOT,4,1.445794,0.077741,609.7,645.4,312.3285,336.6487,35.7,459.2183
38281691986682433_5999,NOT,5,8.704882,0.627925,503.35,698.65,204.1066,234.6839,195.3,311.0242
38281692031358513_6000,NOT,6,1.472424,0.442118,0.6,1.75,0.8208,2.4682,1.15,2.6011
38281692069262942_6001,NOT,5,1.376494,0.29028,0.75,1.95,1.0195,4.0062,1.2,4.1339
38281692097826509_6002,NOT,4,4.487474,0.264355,338.8,421.4,189.8691,248.1537,82.6,312.4588
38281692100473549_6003,NOT,5,5.093669,0.373242,395.5,496.8,175.9595,206.6384,101.3,271.4059
38281692382648597_6004,NOT,4,1.224745,0.229491,0.95,2.15,0.9987,5.1327,1.2,5.229
38281695741103610_6005,NOT,5,1.083333,0.424489,0.35,1.0,0.5871,1.4142,0.65,1.5313
38281695802807637_6006,NOT,5,0.884652,0.377886,0.45,1.05,1.191,1.0501,0.6,1.5878
38281695811628034_6007,NOT,6,1.664479,0.360847,0.6,1.9,0.8208,3.5079,1.3,3.6026
38281699018535989_6008,NOT,5,1.336306,0.371189,0.55,1.55,1.0501,2.481,1.0,2.694
